Mean,Top1,Top5,Top10,Pos
1.016,99.2007,100.0,100.0,590.0
1.5248,56.3795,99.1458,100.0,591.0
1.3778,71.4029,99.6771,100.0,592.0
1.0,100.0,100.0,100.0,593.0
1.1942,86.1976,99.5525,99.9463,594.0
1.0032,99.7854,100.0,100.0,595.0
1.0,100.0,100.0,100.0,596.0
1.9418,56.4225,96.7799,98.7261,597.0
1.0,100.0,100.0,100.0,598.0
1.0911,93.5117,99.965,100.0,599.0
1.0291,98.9005,99.7557,99.8953,600.0
1.0,100.0,100.0,100.0,601.0
1.8379,44.6544,99.966,100.0,602.0
1.2743,89.0535,99.285,99.5403,603.0
1.4942,83.7009,98.3652,98.7999,604.0
1.2193,93.702,99.316,99.4161,605.0
1.0109,99.3532,99.9005,100.0,606.0
1.3378,87.6119,98.4577,99.5025,607.0
1.001,99.901,100.0,100.0,608.0
1.0,100.0,100.0,100.0,609.0
1.5324,89.6304,96.7452,98.4462,610.0
1.3393,85.1578,98.1262,99.6548,611.0
1.0,100.0,100.0,100.0,612.0
1.011,98.9923,100.0,100.0,613.0
1.7631,64.5434,98.2998,98.9783,614.0
3.221,75.2997,90.2395,95.6391,615.0
1.0,100.0,100.0,100.0,616.0
