Mean,Top1,Top5,Top10,Pos
1.4663,84.7586,97.6623,98.7238,331.0
1.0017,99.8258,100.0,100.0,332.0
3.609,50.0291,77.5932,92.803,333.0
1.0,100.0,100.0,100.0,334.0
1.0294,99.308,99.827,100.0,335.0
3.3979,66.782,85.9862,91.6955,336.0
1.0034,99.8305,100.0,100.0,337.0
2.4977,75.8503,89.059,95.805,338.0
1.0068,99.6622,100.0,100.0,339.0
1.0909,96.9697,99.6633,100.0,340.0
1.0299,99.3355,99.6678,100.0,341.0
2.4715,75.0825,92.9593,96.8427,342.0
1.5637,74.5861,97.2682,99.6689,343.0
1.0215,99.1749,99.67,100.0,344.0
1.4424,56.4145,100.0,100.0,345.0
1.1924,87.0614,100.0,100.0,346.0
1.833,86.6612,95.1148,97.5027,347.0
1.2963,92.4837,97.7124,99.6732,348.0
1.0635,96.6503,99.7821,100.0,349.0
2.2845,78.4539,89.2544,95.6689,350.0
1.0406,96.7532,99.8377,100.0,351.0
1.0,100.0,100.0,100.0,352.0
2.2475,72.3312,93.0828,97.1678,353.0
1.0,100.0,100.0,100.0,354.0
1.0,100.0,100.0,100.0,355.0
1.302,92.6106,98.2201,98.7055,356.0
1.2322,88.8871,98.1789,99.9361,357.0
1.0016,99.8408,100.0,100.0,358.0
1.0143,98.5669,100.0,100.0,359.0
1.0381,96.1905,100.0,100.0,360.0
1.0,100.0,100.0,100.0,361.0
1.3101,84.2857,98.6243,100.0,362.0
1.2163,91.6928,98.5893,99.6865,363.0
1.3716,87.4122,98.1667,99.0625,364.0
1.0301,98.9097,99.8442,100.0,365.0
1.0,100.0,100.0,100.0,366.0
1.2412,90.5607,98.2716,99.8457,367.0
1.0031,99.6942,100.0,100.0,368.0
1.0213,98.4802,100.0,100.0,369.0
1.0015,99.8476,100.0,100.0,370.0
1.0,100.0,100.0,100.0,371.0
1.5695,68.2779,98.288,99.1944,372.0
1.7284,53.9659,99.3976,100.0,373.0
1.3102,91.1145,98.1928,99.247,374.0
1.0,100.0,100.0,100.0,375.0
4.7891,77.0789,86.2687,90.0,376.0
1.0,100.0,100.0,100.0,377.0
1.0059,99.705,100.0,100.0,378.0
1.0074,99.5575,100.0,100.0,379.0
1.338,85.9804,98.4314,99.902,380.0
1.0758,95.8944,99.8534,100.0,381.0
1.5136,83.4795,97.1735,98.0019,382.0
1.39,81.2317,98.1427,99.609,383.0
1.0375,99.1354,99.7118,99.7118,384.0
