Mean,Top1,Top5,Top10,Pos
1.323,79.9883,98.7762,100.0,341.0
2.6939,54.0509,88.1076,96.5856,342.0
1.0155,98.6207,100.0,100.0,343.0
1.0165,99.0899,100.0,100.0,344.0
1.0,100.0,100.0,100.0,345.0
1.4779,52.2109,100.0,100.0,346.0
1.0,100.0,100.0,100.0,347.0
1.0,100.0,100.0,100.0,348.0
1.8781,60.0112,95.9732,99.3289,349.0
1.6488,74.8278,95.6667,99.9333,350.0
3.9697,59.4276,83.3333,90.0673,351.0
1.0,100.0,100.0,100.0,352.0
1.3203,86.4379,98.5294,100.0,353.0
1.0,100.0,100.0,100.0,354.0
3.5577,61.3508,86.89,92.7179,355.0
1.8588,48.203,97.8013,99.9186,356.0
1.5555,76.8128,97.619,99.4318,357.0
2.0485,81.068,93.5275,97.1413,358.0
1.4263,58.0128,100.0,100.0,359.0
1.0319,96.8051,100.0,100.0,360.0
1.5095,49.1534,100.0,100.0,361.0
1.8476,52.2756,97.9747,99.3056,362.0
1.3103,70.6897,99.6865,100.0,363.0
1.7992,54.3638,97.7918,98.5804,364.0
1.0343,98.2606,100.0,100.0,365.0
1.6571,44.8658,100.0,100.0,366.0
3.312,57.243,82.3728,95.0675,367.0
2.5363,65.5504,93.2047,96.4146,368.0
2.0107,58.3793,95.6135,98.1084,369.0
1.0,100.0,100.0,100.0,370.0
3.0337,31.2185,91.5408,99.6979,371.0
3.967,32.7327,74.7247,94.3193,372.0
2.258,36.1111,96.3213,100.0,373.0
1.506,52.9192,99.8503,100.0,374.0
1.6329,72.5198,97.4206,99.0575,375.0
1.3953,60.472,100.0,100.0,376.0
1.6131,62.9302,99.5084,100.0,377.0
1.2012,90.927,99.5562,99.7041,378.0
1.0,100.0,100.0,100.0,379.0
1.0674,97.1652,99.5601,100.0,380.0
1.0,100.0,100.0,100.0,381.0
2.4015,76.6176,90.5882,95.2941,382.0
2.3373,70.1961,92.7941,96.7647,383.0
1.0101,99.2754,100.0,100.0,384.0
1.6803,66.3012,96.8567,99.1228,385.0
1.0,100.0,100.0,100.0,386.0
1.4697,81.1479,97.5985,98.7512,387.0
1.0,100.0,100.0,100.0,388.0
1.0,100.0,100.0,100.0,389.0
1.0,100.0,100.0,100.0,390.0
1.3205,68.2336,100.0,100.0,391.0
1.0157,98.7179,100.0,100.0,392.0
1.2014,91.7143,99.1429,99.7143,393.0
1.9236,73.8841,94.5869,98.1481,394.0
2.0623,46.3641,97.351,98.8734,395.0
1.0171,99.1204,100.0,100.0,396.0
5.7549,45.033,76.9774,90.6073,397.0
1.837,40.6077,100.0,100.0,398.0
4.0479,49.1667,88.0307,92.3184,399.0
1.0,100.0,100.0,100.0,400.0
2.2051,48.2055,93.1324,99.4977,401.0
1.4532,54.6832,100.0,100.0,402.0
1.2547,85.8041,99.6406,99.6406,403.0
1.0,100.0,100.0,100.0,404.0
1.0,100.0,100.0,100.0,405.0
2.2376,46.2644,94.076,99.2042,406.0
1.5079,49.2063,100.0,100.0,407.0
1.0237,98.9474,100.0,100.0,408.0
1.0567,96.3061,100.0,100.0,409.0
1.9081,41.3823,98.0971,98.6877,410.0
1.8871,55.307,98.75,99.9123,411.0
1.0184,98.1627,100.0,100.0,412.0
1.2577,84.0332,98.9939,99.7375,413.0
1.5174,67.3177,100.0,100.0,414.0
1.4087,85.6158,98.3204,99.2248,415.0
1.0155,98.4536,100.0,100.0,416.0
1.1198,88.0155,100.0,100.0,417.0
1.5835,69.1517,97.8578,99.6144,418.0
1.0,100.0,100.0,100.0,419.0
1.0,100.0,100.0,100.0,420.0
1.3953,76.4657,99.4137,100.0,421.0
1.4504,61.1663,99.6278,100.0,422.0
1.0123,99.2593,100.0,100.0,423.0
5.1853,36.466,75.819,86.7117,424.0
1.2636,75.2311,99.8818,100.0,425.0
1.618,64.2628,98.758,99.5192,426.0
1.5522,50.4386,99.8006,100.0,427.0
1.0,100.0,100.0,100.0,428.0
2.3086,22.1578,100.0,100.0,429.0
1.0,100.0,100.0,100.0,430.0
1.2206,91.321,98.7327,99.5968,431.0
1.2823,72.235,100.0,100.0,432.0
1.0,100.0,100.0,100.0,433.0
1.7157,52.7011,99.4253,100.0,434.0
1.0,100.0,100.0,100.0,435.0
1.0205,98.0682,100.0,100.0,436.0
1.6439,66.9676,98.4763,99.2664,437.0
1.0,100.0,100.0,100.0,438.0
1.7066,82.6312,96.5632,97.8566,439.0
1.5121,51.2509,100.0,100.0,440.0
2.5467,49.3704,93.8519,96.8519,441.0
1.9299,56.239,99.4079,99.6711,442.0
1.7832,75.0916,96.1905,98.8645,443.0
1.5444,49.2904,100.0,100.0,444.0
1.056,97.3799,99.7089,99.9272,445.0
1.0022,99.7845,100.0,100.0,446.0
1.3414,87.9131,98.3118,99.569,447.0
1.0096,99.6788,100.0,100.0,448.0
4.1221,70.9052,87.033,92.5647,449.0
1.0345,96.9665,100.0,100.0,450.0
1.0021,99.7904,100.0,100.0,451.0
1.1573,84.2708,100.0,100.0,452.0
1.3698,64.7727,99.759,99.9311,453.0
1.0114,99.5868,99.8967,100.0,454.0
2.4501,78.9945,92.7169,95.4029,455.0
4.4873,32.8875,76.3032,87.7915,456.0
2.7427,41.2084,91.2084,98.5064,457.0
1.6205,54.1165,98.7952,99.0964,458.0
1.1814,94.6894,99.2986,99.5992,459.0
1.124,91.8,99.7,100.0,460.0
1.2072,87.2842,99.9004,100.0,461.0
3.6344,18.1382,84.2923,99.6032,462.0
1.7914,42.604,99.2508,99.868,463.0
3.7591,41.0396,70.7096,98.5149,464.0
3.302,73.3202,91.0079,93.5771,465.0
1.8381,39.8304,99.7489,100.0,466.0
1.6153,63.0976,98.592,99.3124,467.0
1.2099,90.0064,99.4197,99.6132,468.0
1.7486,56.0659,97.451,99.4931,469.0
1.3305,78.9827,99.6481,99.904,470.0
1.5414,51.4818,100.0,100.0,471.0
2.0134,66.6667,95.5471,98.4733,472.0
1.7228,62.9063,97.7055,99.2352,473.0
1.8418,46.7105,99.718,100.0,474.0
1.6088,48.2802,99.3746,100.0,475.0
1.0084,99.4393,100.0,100.0,476.0
1.128,94.1868,99.4434,99.8145,477.0
1.2096,93.5993,98.5158,99.4434,478.0
3.4446,35.8133,90.1879,96.5157,479.0
2.2523,43.0632,96.7158,99.8772,480.0
1.3417,84.0965,98.9621,99.7558,481.0
1.1181,88.3966,100.0,100.0,482.0
1.0439,96.9534,100.0,100.0,483.0
1.1656,95.7961,99.1354,99.5528,484.0
1.4849,51.865,100.0,100.0,485.0
1.0213,97.8723,100.0,100.0,486.0
1.0,100.0,100.0,100.0,487.0
