Mean,Top1,Top5,Top10,Pos
5.4162,72.48,76.8324,78.2566,479.0
3.0944,33.2407,97.963,99.4444,480.0
6.174,8.3333,20.1465,99.6337,481.0
1.0012,99.9396,100.0,100.0,482.0
3.4901,36.2515,100.0,100.0,483.0
1.0784,98.0392,100.0,100.0,484.0
1.0107,98.9324,100.0,100.0,485.0
1.4911,92.5267,93.0605,100.0,486.0
5.2097,52.1239,53.4513,98.2301,487.0
3.4855,19.9123,97.7193,100.0,488.0
1.007,99.8246,100.0,100.0,489.0
1.5884,83.8879,100.0,100.0,490.0
4.5927,27.2727,28.6713,100.0,491.0
1.0636,97.0964,99.7387,100.0,492.0
4.0122,5.711,84.7902,88.6364,493.0
1.0,100.0,100.0,100.0,494.0
6.5084,33.2462,48.1707,80.662,495.0
1.0173,99.4819,99.8273,100.0,496.0
4.4486,1.9828,71.2069,98.3621,497.0
7.3572,33.6638,61.9684,71.5374,498.0
1.8048,59.589,100.0,100.0,499.0
1.0834,96.6836,99.9661,100.0,500.0
3.5876,13.1432,93.0313,95.6376,501.0
3.3054,38.0872,83.0537,99.4966,502.0
1.0,100.0,100.0,100.0,503.0
1.0,100.0,100.0,100.0,504.0
1.0083,99.8342,99.8342,100.0,505.0
1.0099,99.0083,100.0,100.0,506.0
2.0783,32.29,99.341,99.8353,507.0
5.4917,49.1364,68.2288,85.9681,508.0
6.4699,26.2589,61.549,80.2682,509.0
1.9992,37.5817,98.8562,99.8366,510.0
3.4951,18.8312,82.4675,85.7143,511.0
5.8699,40.3587,41.5049,82.6861,512.0
1.6237,65.5862,98.1361,98.7034,513.0
1.4291,78.2643,100.0,100.0,514.0
10.4474,27.4603,36.164,39.8413,515.0
6.1214,7.012,65.1491,72.6845,516.0
4.1219,59.9219,61.0938,100.0,517.0
3.2492,7.7399,100.0,100.0,518.0
11.804,8.3333,24.0741,24.2284,519.0
7.4708,8.8462,37.0,76.3846,520.0
8.4363,13.6481,48.8906,68.1631,521.0
2.5069,49.616,99.8464,100.0,522.0
8.7667,11.0029,33.6272,77.1589,523.0
4.8103,22.1548,54.7041,91.1229,524.0
7.6229,23.5964,35.8877,36.4947,525.0
2.8992,8.7879,100.0,100.0,526.0
1.0572,98.2681,100.0,100.0,527.0
1.6712,32.8829,100.0,100.0,528.0
1.0,100.0,100.0,100.0,529.0
10.9789,34.3086,45.1975,45.7778,530.0
1.8171,26.1062,99.115,99.5575,531.0
7.1327,11.7257,29.2035,100.0,532.0
6.5774,41.8879,68.5349,77.999,533.0
7.0493,12.2059,14.3137,99.951,534.0
3.7824,7.2052,100.0,100.0,535.0
1.0,100.0,100.0,100.0,536.0
18.4956,36.45,50.7253,56.6339,537.0
6.6494,5.6277,5.9163,100.0,538.0
1.7317,26.8293,100.0,100.0,539.0
