Mean,Top1,Top5,Top10,Pos
1.1012,92.8571,100.0,100.0,187.0
2.8402,23.57,100.0,100.0,188.0
1.0058,99.4152,100.0,100.0,189.0
1.0,100.0,100.0,100.0,190.0
1.4532,57.8947,100.0,100.0,191.0
1.5664,75.616,99.474,100.0,192.0
1.3574,89.8362,97.3025,99.5183,193.0
1.9942,41.3295,99.711,100.0,194.0
1.1163,95.6395,100.0,100.0,195.0
1.737,48.2659,98.8439,100.0,196.0
1.4046,67.052,100.0,100.0,197.0
2.0861,34.7688,99.4027,100.0,198.0
1.7572,50.7707,97.3988,99.1329,199.0
1.5364,54.4061,100.0,100.0,200.0
1.0632,95.7854,100.0,100.0,201.0
1.1523,93.1034,99.4253,100.0,202.0
1.3977,83.5227,97.7273,100.0,203.0
1.354,79.096,98.4934,100.0,204.0
1.823,59.4569,95.7865,98.0337,205.0
1.5028,49.7191,100.0,100.0,206.0
2.9058,29.6139,93.7853,98.0226,207.0
3.8741,43.0556,80.5556,90.9259,208.0
1.0,100.0,100.0,100.0,209.0
1.5177,82.7446,96.7391,98.913,210.0
1.5462,84.7826,95.1087,98.3696,211.0
1.106,96.1957,99.1848,100.0,212.0
1.0297,97.027,100.0,100.0,213.0
1.3595,67.8378,100.0,100.0,214.0
1.0081,99.1935,100.0,100.0,215.0
1.8321,66.4349,94.1711,98.3957,216.0
3.6782,44.6809,76.5957,94.9468,217.0
1.0293,98.1383,100.0,100.0,218.0
1.537,55.5556,100.0,100.0,219.0
1.0079,99.2105,100.0,100.0,220.0
1.0286,97.1354,100.0,100.0,221.0
1.4456,60.6218,99.4819,100.0,222.0
2.0567,33.1615,100.0,100.0,223.0
1.5077,49.7449,100.0,100.0,224.0
3.3718,27.3504,91.6239,94.9573,225.0
3.3427,25.8503,85.4592,96.6837,226.0
1.5223,58.9425,98.7986,100.0,227.0
1.3022,71.5488,100.0,100.0,228.0
2.2369,75.5499,92.8088,95.6007,229.0
3.8917,21.7428,77.242,96.2775,230.0
2.2248,65.8547,91.5812,98.3333,231.0
1.0352,98.2412,100.0,100.0,232.0
3.8928,64.9079,80.4858,89.866,233.0
1.4598,56.7839,99.7487,100.0,234.0
1.5622,56.7164,99.005,100.0,235.0
1.0398,99.005,100.0,100.0,236.0
1.0223,98.0198,100.0,100.0,237.0
1.0,100.0,100.0,100.0,238.0
1.578,48.7685,100.0,100.0,239.0
1.0,100.0,100.0,100.0,240.0
1.3135,76.2376,100.0,100.0,241.0
2.4877,45.2206,91.299,96.4869,242.0
1.5646,47.7642,99.6341,100.0,243.0
1.1859,96.3141,97.9167,99.5192,244.0
1.6739,85.2657,96.2158,98.1481,245.0
1.0,100.0,100.0,100.0,246.0
4.8309,17.6683,73.8381,91.1458,247.0
1.7057,72.7273,96.6507,98.8038,248.0
2.7891,36.2839,90.5502,96.1722,249.0
1.0817,96.1111,99.5238,100.0,250.0
1.0333,99.0476,100.0,100.0,251.0
8.1667,24.0829,65.1515,77.5917,252.0
1.7618,53.7915,97.7093,99.1311,253.0
3.6927,27.4882,83.3333,94.9447,254.0
2.0059,67.6651,93.522,97.8774,255.0
2.7025,72.0,89.25,92.75,256.0
2.4968,48.7872,94.8122,98.5133,257.0
7.1782,39.3254,64.6825,79.8413,258.0
1.4047,60.2326,100.0,100.0,259.0
1.6758,74.6575,95.8904,98.8584,260.0
5.8719,31.0957,65.0463,80.787,261.0
1.5792,51.9608,99.1704,99.9246,262.0
4.5975,69.8541,84.7926,89.7465,263.0
2.5765,38.7879,92.3485,98.6364,264.0
1.1284,89.4144,100.0,100.0,265.0
1.1659,88.8636,99.0909,100.0,266.0
1.4608,84.4918,97.9073,98.8789,267.0
3.965,23.7443,82.1918,94.14,268.0
1.5,50.0,100.0,100.0,269.0
1.5022,49.7768,100.0,100.0,270.0
1.4978,83.0357,95.9821,100.0,271.0
1.0833,97.5225,99.3243,99.7748,272.0
1.683,56.9196,99.5536,100.0,273.0
2.7628,38.4384,89.5646,96.2462,274.0
1.0,100.0,100.0,100.0,275.0
4.4494,22.7679,83.0357,88.1696,276.0
3.4309,52.4593,81.5407,95.4815,277.0
1.9949,52.8047,94.2731,100.0,278.0
1.1938,88.1057,99.5595,100.0,279.0
1.5173,50.0,100.0,100.0,280.0
1.4567,64.2857,99.5671,100.0,281.0
1.0304,97.3913,100.0,100.0,282.0
1.0085,99.7863,100.0,100.0,283.0
1.4466,55.3419,100.0,100.0,284.0
1.0043,99.5745,100.0,100.0,285.0
1.2917,91.25,98.3333,99.5833,286.0
1.0021,99.7917,100.0,100.0,287.0
1.4807,85.124,96.7631,99.5868,288.0
1.0,100.0,100.0,100.0,289.0
1.2306,76.9388,100.0,100.0,290.0
2.8216,62.0332,85.2697,95.8506,291.0
1.5184,74.5219,96.5164,99.1803,292.0
1.7785,80.8943,92.6829,98.1707,293.0
1.0,100.0,100.0,100.0,294.0
1.1093,93.9333,99.3,99.9,295.0
3.2302,62.2984,81.3508,93.6492,296.0
2.9355,34.6774,93.3468,96.7742,297.0
1.0757,92.4303,100.0,100.0,298.0
4.6908,25.9036,75.5355,91.6667,299.0
1.6614,77.4236,95.4847,100.0,300.0
1.7493,57.0767,98.082,99.6032,301.0
1.6083,68.3528,97.8599,98.249,302.0
2.0331,39.4942,96.8872,99.2218,303.0
2.2061,43.7984,94.9612,97.3514,304.0
3.6909,58.6614,83.8583,91.5354,305.0
1.5824,55.2363,99.8723,100.0,306.0
1.0038,99.6169,100.0,100.0,307.0
1.0172,99.0458,100.0,100.0,308.0
1.6198,46.7681,98.8593,100.0,309.0
2.0208,33.7107,100.0,100.0,310.0
1.1948,85.3933,99.4382,99.8127,311.0
1.3359,86.4068,98.5425,99.2395,312.0
1.0112,99.0637,100.0,100.0,313.0
1.0226,98.8722,100.0,100.0,314.0
1.9232,64.142,94.7099,99.8148,315.0
1.3321,66.7897,100.0,100.0,316.0
2.9,30.4938,92.716,95.9877,317.0
1.662,55.5515,97.5429,99.3873,318.0
1.0073,99.2674,100.0,100.0,319.0
3.7251,45.5224,79.3719,94.6331,320.0
7.0715,32.4108,79.6064,85.3998,321.0
1.0,100.0,100.0,100.0,322.0
1.5,50.0,100.0,100.0,323.0
2.5848,26.2335,95.5776,99.8195,324.0
2.8257,55.7554,88.1792,94.0673,325.0
1.075,96.25,99.4643,100.0,326.0
1.0482,96.1607,100.0,100.0,327.0
2.0411,48.1594,96.757,99.2756,328.0
2.3617,40.8983,97.4291,99.5567,329.0
1.0,100.0,100.0,100.0,330.0
1.0,100.0,100.0,100.0,331.0
1.9319,59.3251,95.4343,97.8932,332.0
1.5789,68.7719,98.7719,100.0,333.0
1.1281,87.3684,100.0,100.0,334.0
1.0,100.0,100.0,100.0,335.0
7.2658,37.9695,74.7653,81.3967,336.0
1.651,71.5278,96.5278,99.3056,337.0
1.0813,95.6747,100.0,100.0,338.0
1.7759,61.8966,96.7241,100.0,339.0
1.3613,65.9817,100.0,100.0,340.0
3.6371,27.6724,78.9655,94.6552,341.0
1.9857,59.161,96.4326,98.6301,342.0
4.6765,41.8764,69.9093,88.271,343.0
4.0725,52.7397,77.6826,93.6073,344.0
1.0,100.0,100.0,100.0,345.0
1.4663,53.367,100.0,100.0,346.0
2.3176,79.1807,90.2918,95.9035,347.0
1.5017,49.9443,100.0,100.0,348.0
1.0315,96.8543,100.0,100.0,349.0
1.0,100.0,100.0,100.0,350.0
1.0259,98.7899,100.0,100.0,351.0
1.0175,98.9617,100.0,100.0,352.0
1.6897,73.3713,95.1249,99.8371,353.0
1.0,100.0,100.0,100.0,354.0
2.2687,74.9186,91.5309,95.4397,355.0
1.2313,88.4081,98.2906,100.0,356.0
1.0,100.0,100.0,100.0,357.0
3.8493,50.2527,81.5914,90.9839,358.0
1.4735,72.6455,98.6243,99.5238,359.0
2.2821,38.7224,94.4269,100.0,360.0
1.0,100.0,100.0,100.0,361.0
5.4528,53.4314,73.6584,81.5531,362.0
1.3889,61.1111,100.0,100.0,363.0
4.6211,28.9079,71.3251,92.0031,364.0
3.0269,49.1795,86.8718,97.2308,365.0
1.4281,57.9511,100.0,100.0,366.0
1.977,59.0491,93.6605,99.2843,367.0
2.7794,26.3821,94.6697,98.1352,368.0
1.1738,95.0711,99.0854,99.0854,369.0
2.3175,52.2648,92.246,96.9858,370.0
1.4081,90.3535,97.7778,98.6869,371.0
1.0167,98.9394,100.0,100.0,372.0
1.5176,56.3696,99.1944,99.6979,373.0
1.0,100.0,100.0,100.0,374.0
1.0768,92.997,100.0,100.0,375.0
1.8692,47.042,97.7528,99.2042,376.0
1.0225,98.2036,100.0,100.0,377.0
1.3194,68.0597,100.0,100.0,378.0
1.0,100.0,100.0,100.0,379.0
6.9235,32.3383,74.2289,84.7512,380.0
1.0888,97.0414,99.4083,99.7041,381.0
1.8053,50.9833,97.4435,98.8201,382.0
1.6032,62.9603,99.7578,100.0,383.0
1.0015,99.8547,100.0,100.0,384.0
2.1217,44.1179,95.8918,99.269,385.0
1.0,100.0,100.0,100.0,386.0
1.0,100.0,100.0,100.0,387.0
1.2913,71.5942,100.0,100.0,388.0
1.0865,95.7488,99.8551,100.0,389.0
1.5961,74.058,96.6184,99.5652,390.0
1.1167,88.3285,100.0,100.0,391.0
1.6513,45.9174,100.0,100.0,392.0
2.2028,53.7987,92.3552,97.9107,393.0
1.6446,63.7324,99.507,99.9061,394.0
1.65,75.8895,97.1676,99.2743,395.0
2.4017,48.1653,92.0448,99.197,396.0
1.8268,40.8542,100.0,100.0,397.0
1.0,100.0,100.0,100.0,398.0
1.6222,68.4722,97.2685,99.1204,399.0
1.1357,93.4903,99.8615,100.0,400.0
2.1446,38.5216,95.0413,98.8981,401.0
1.9945,51.8825,96.281,98.6226,402.0
1.4545,54.5455,100.0,100.0,403.0
1.0,100.0,100.0,100.0,404.0
3.5806,39.3369,82.0789,95.2957,405.0
1.0224,97.7573,100.0,100.0,406.0
1.0,100.0,100.0,100.0,407.0
1.0234,98.9583,100.0,100.0,408.0
1.0,100.0,100.0,100.0,409.0
2.4094,30.5774,98.8626,99.6063,410.0
2.0532,49.5022,96.6667,99.7403,411.0
1.5376,46.2435,100.0,100.0,412.0
2.0316,71.9913,93.9827,96.8398,413.0
1.0,100.0,100.0,100.0,414.0
1.0846,97.0513,99.7436,100.0,415.0
