Mean,Top1,Top5,Top10,Pos
1.363,65.3704,100.0,100.0,318.0
1.5129,50.0,100.0,100.0,319.0
1.0,100.0,100.0,100.0,320.0
1.0,100.0,100.0,100.0,321.0
1.1286,89.3116,99.6377,100.0,322.0
2.0507,75.1812,91.4855,97.1014,323.0
2.8964,48.788,85.6275,93.3325,324.0
1.1769,89.651,99.1576,100.0,325.0
1.0,100.0,100.0,100.0,326.0
1.6007,67.9856,98.9209,100.0,327.0
4.8069,39.6026,73.2622,87.7165,328.0
1.468,53.2028,100.0,100.0,329.0
1.2936,70.7592,100.0,100.0,330.0
2.1993,59.7178,94.538,96.4236,331.0
1.0017,99.8258,100.0,100.0,332.0
4.3094,31.3228,72.7855,91.3753,333.0
1.0,100.0,100.0,100.0,334.0
1.173,85.4671,99.654,100.0,335.0
3.6609,61.0727,85.2941,92.7336,336.0
1.0102,99.1525,100.0,100.0,337.0
3.7574,51.0204,77.6644,93.7075,338.0
1.022,98.4797,100.0,100.0,339.0
1.1515,93.5466,99.6633,100.0,340.0
1.3704,65.7807,99.6678,100.0,341.0
4.6459,48.6359,79.637,89.3949,342.0
2.6159,51.5177,90.4249,99.0066,343.0
1.1271,92.5743,99.505,100.0,344.0
1.4523,55.7566,100.0,100.0,345.0
1.5806,56.1404,99.3421,100.0,346.0
3.733,41.9672,81.0,94.1475,347.0
2.8034,26.3072,93.6275,99.0196,348.0
2.6972,25.6808,93.4368,99.6732,349.0
2.3311,75.3289,89.2544,95.6689,350.0
1.4729,58.1981,99.1342,100.0,351.0
1.0,100.0,100.0,100.0,352.0
5.3268,56.3181,75.6264,84.2048,353.0
1.0,100.0,100.0,100.0,354.0
1.0,100.0,100.0,100.0,355.0
1.6785,77.7778,95.4693,99.1909,356.0
1.6281,76.2247,95.2716,99.9361,357.0
1.0016,99.8408,100.0,100.0,358.0
1.4204,58.121,100.0,100.0,359.0
1.0381,96.1905,100.0,100.0,360.0
1.0397,97.619,99.8413,100.0,361.0
2.2365,44.3915,97.8836,99.8942,362.0
1.7069,62.2257,97.6489,99.6865,363.0
2.3316,50.6648,91.3419,98.0208,364.0
1.0571,97.3001,99.8442,100.0,365.0
1.4503,54.9689,100.0,100.0,366.0
1.8952,47.2428,97.5926,99.1049,367.0
1.0194,98.7768,100.0,100.0,368.0
1.615,47.0111,100.0,100.0,369.0
1.029,97.8913,100.0,100.0,370.0
1.5,50.1007,100.0,100.0,371.0
1.9829,55.8409,95.0151,98.5398,372.0
2.121,38.0522,97.4398,100.0,373.0
1.5527,72.4398,98.494,98.7952,374.0
1.0,100.0,100.0,100.0,375.0
7.2028,31.592,72.3881,80.6077,376.0
1.0,100.0,100.0,100.0,377.0
1.326,67.6991,100.0,100.0,378.0
1.0147,99.5575,99.8525,100.0,379.0
1.56,73.6029,97.598,99.7304,380.0
1.609,63.563,99.7556,100.0,381.0
2.3679,47.9045,91.6179,97.8558,382.0
1.956,58.9932,95.6989,98.5337,383.0
1.0447,98.5591,99.7118,99.7118,384.0
1.6647,55.7488,97.2947,99.7101,385.0
2.3961,75.2874,90.3257,95.1628,386.0
1.0,100.0,100.0,100.0,387.0
1.4545,54.5455,100.0,100.0,388.0
1.0141,99.1549,100.0,100.0,389.0
1.0,100.0,100.0,100.0,390.0
1.0,100.0,100.0,100.0,391.0
2.2608,51.7606,93.4038,99.3192,392.0
1.3496,87.6164,98.5102,98.7896,393.0
3.3431,37.2905,83.6127,96.648,394.0
1.6726,68.1818,97.2911,99.0358,395.0
6.945,39.2726,69.4061,85.1519,396.0
1.1284,93.7838,99.8649,100.0,397.0
1.5806,68.8844,99.4624,99.552,398.0
1.0,100.0,100.0,100.0,399.0
1.0559,96.5426,100.0,100.0,400.0
1.3692,78.5461,98.5816,100.0,401.0
1.0199,99.3351,100.0,100.0,402.0
1.832,40.873,100.0,100.0,403.0
1.1346,86.5435,100.0,100.0,404.0
1.0,100.0,100.0,100.0,405.0
1.9817,73.822,94.5026,97.644,406.0
1.8808,47.4113,96.4632,99.5455,407.0
2.1334,48.3808,94.8402,99.7409,408.0
2.3168,51.98,92.2106,97.3455,409.0
2.8808,45.0777,86.9171,97.0207,410.0
1.0,100.0,100.0,100.0,411.0
1.1231,90.7692,99.6154,100.0,412.0
1.8171,37.735,99.359,100.0,413.0
1.514,48.6041,100.0,100.0,414.0
2.2935,23.5516,100.0,100.0,415.0
1.0,100.0,100.0,100.0,416.0
2.1742,40.2256,95.3634,97.3684,417.0
1.0173,99.505,100.0,100.0,418.0
2.4279,29.7264,98.5075,99.3781,419.0
1.0938,97.5309,99.5062,99.5062,420.0
1.0,100.0,100.0,100.0,421.0
1.2585,76.8293,99.7561,100.0,422.0
1.5444,50.8878,100.0,100.0,423.0
1.0,100.0,100.0,100.0,424.0
1.0168,98.3213,100.0,100.0,425.0
1.9325,55.483,98.4956,99.6833,426.0
2.6999,66.8844,91.924,95.6057,427.0
2.6803,39.9338,91.803,97.8583,428.0
1.0,100.0,100.0,100.0,429.0
1.8982,43.104,97.8173,100.0,430.0
1.0,100.0,100.0,100.0,431.0
1.185,93.3869,98.6621,99.6177,432.0
1.5234,83.9464,96.3985,99.3487,433.0
5.3333,26.7654,75.5125,84.9658,434.0
2.3063,70.8333,91.3288,97.4099,435.0
1.0244,97.6718,100.0,100.0,436.0
1.5305,49.3561,100.0,100.0,437.0
1.0,100.0,100.0,100.0,438.0
3.4702,16.798,98.6178,99.7082,439.0
3.8697,40.8333,75.1449,97.029,440.0
1.0,100.0,100.0,100.0,441.0
3.6048,38.8348,90.386,93.1638,442.0
1.0,100.0,100.0,100.0,443.0
1.0161,99.3548,99.8925,100.0,444.0
4.4888,34.8992,79.4096,89.0209,445.0
1.0021,99.7868,100.0,100.0,446.0
1.8524,47.952,98.6582,99.8941,447.0
1.0191,98.5138,100.0,100.0,448.0
5.8337,47.695,79.0426,85.6028,449.0
2.3086,53.2201,93.8783,98.3015,450.0
1.6211,88.4871,96.6457,97.7987,451.0
1.4058,63.5135,99.4109,100.0,452.0
1.1276,92.7386,99.7925,99.8963,453.0
1.2448,88.1887,99.3113,100.0,454.0
3.5196,68.2851,84.6074,91.8388,455.0
1.1815,96.3693,98.5477,99.1701,456.0
2.9915,51.6052,83.6066,98.4973,457.0
3.4753,55.6701,87.2165,93.1959,458.0
1.5962,50.3689,99.8659,100.0,459.0
1.0288,97.6143,100.0,100.0,460.0
1.2933,91.6667,98.545,99.2394,461.0
1.6075,55.1282,99.0138,99.211,462.0
1.3438,81.5945,99.3438,99.9016,463.0
3.5385,12.3139,83.9159,99.3204,464.0
2.244,51.902,93.4881,97.55,465.0
1.9103,47.1154,98.9103,100.0,466.0
1.6469,48.1234,98.9186,99.7455,467.0
2.3641,42.7757,95.8175,97.8137,468.0
3.1635,22.8931,89.1824,99.3711,469.0
2.3657,55.1572,93.3333,96.478,470.0
1.7657,51.1905,98.8095,99.4361,471.0
1.0,100.0,100.0,100.0,472.0
1.2079,92.1442,98.7985,99.4455,473.0
1.1694,90.6728,99.5107,99.6942,474.0
1.7339,55.6581,97.9555,99.3083,475.0
1.9031,45.5292,99.4526,100.0,476.0
3.2764,37.2029,83.8513,97.014,477.0
1.1615,83.8475,100.0,100.0,478.0
1.0345,97.6104,100.0,100.0,479.0
1.4029,78.1421,98.9982,99.5446,480.0
1.513,70.8318,99.1742,99.9397,481.0
1.017,98.3005,100.0,100.0,482.0
