Mean,Top1,Top5,Top10,Pos
1.5065,60.4829,100.0,100.0,323.0
1.2754,91.2281,97.5439,99.4737,324.0
1.093,90.8772,100.0,100.0,325.0
2.3801,25.8711,100.0,100.0,326.0
1.8849,62.1212,96.9697,98.8345,327.0
1.0,100.0,100.0,100.0,328.0
2.4434,67.5984,92.9456,96.8461,329.0
1.3201,84.4291,98.4429,99.481,330.0
5.7416,55.2307,81.3322,88.2065,331.0
1.1667,84.8797,99.8282,99.8282,332.0
1.0052,99.8282,100.0,100.0,333.0
1.0853,96.9283,99.3174,100.0,334.0
1.122,91.9795,99.8294,100.0,335.0
4.8779,35.2568,71.8436,86.0103,336.0
1.5862,49.093,99.3197,100.0,337.0
1.3481,76.0523,98.8623,100.0,338.0
1.2314,90.2027,97.973,100.0,339.0
1.005,99.4983,100.0,100.0,340.0
1.0,100.0,100.0,100.0,341.0
3.0884,50.4643,85.5071,93.5992,342.0
2.0302,53.4082,94.7674,98.0132,343.0
1.4056,59.7682,100.0,100.0,344.0
1.0386,97.9857,100.0,100.0,345.0
1.4603,53.9735,100.0,100.0,346.0
1.0563,95.8609,100.0,100.0,347.0
1.0,100.0,100.0,100.0,348.0
4.2008,60.4027,81.0962,88.255,349.0
1.5292,72.1854,98.4547,100.0,350.0
1.4472,81.1021,97.2204,100.0,351.0
1.0,100.0,100.0,100.0,352.0
2.1526,74.0561,91.5318,95.7929,353.0
1.9009,52.5188,96.865,99.3569,354.0
1.0,100.0,100.0,100.0,355.0
1.0,100.0,100.0,100.0,356.0
1.8832,55.8808,96.1498,99.2616,357.0
1.0168,99.1062,100.0,100.0,358.0
1.5,50.0,100.0,100.0,359.0
2.9054,48.449,90.1682,97.7918,360.0
1.395,60.9718,100.0,100.0,361.0
5.5419,51.1111,85.5291,90.164,362.0
1.3359,66.7188,100.0,100.0,363.0
1.5409,75.1302,98.151,99.9219,364.0
2.0433,45.2588,97.6087,98.7474,365.0
4.0135,34.0083,77.648,93.5877,366.0
1.7056,76.0256,95.5385,98.4615,367.0
5.5544,53.3798,74.8968,82.8173,368.0
1.0,100.0,100.0,100.0,369.0
1.8845,46.0652,97.4975,99.5311,370.0
1.0274,97.2561,100.0,100.0,371.0
1.0,100.0,100.0,100.0,372.0
1.0,100.0,100.0,100.0,373.0
1.0,100.0,100.0,100.0,374.0
1.8587,51.2751,97.2088,99.8494,375.0
2.5801,70.3704,87.2623,96.0711,376.0
2.2919,33.0838,96.2325,100.0,377.0
3.7311,52.6866,81.8905,92.9851,378.0
1.6413,46.0697,100.0,100.0,379.0
1.3383,68.2493,99.7033,100.0,380.0
1.0,100.0,100.0,100.0,381.0
1.0466,97.8922,99.902,100.0,382.0
1.2072,89.5894,99.2669,99.7067,383.0
1.5205,64.2544,99.8538,100.0,384.0
1.0,100.0,100.0,100.0,385.0
1.0,100.0,100.0,100.0,386.0
1.5194,55.3207,98.8824,100.0,387.0
3.0256,23.5078,94.1424,98.2703,388.0
1.0292,98.5423,99.8542,100.0,389.0
1.4548,54.519,100.0,100.0,390.0
1.0,100.0,100.0,100.0,391.0
